product_id,title,brand,category,price,price_numeric,budget_range,stock,url,description,tags,features,attributes,variations,image
b109c8cafe733471400c8a2c86fcbe2c,لاستیک ایران یاسا مدل 110/70/16 گل کارن مناسب موتور سیکلت های هیوسانگ و طرح هارلی,ایران یاسا,لاستیک موتور سیکلت,"2,060,000تومان",2060000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%db%8c%d8%a7%d8%b3%d8%a7-%d9%85%d8%af%d9%84-110-70-16-%da%af%d9%84-%da%a9%d8%a7%d8%b1%d9%86-%d9%85%d9%86%d8%a7%d8%b3%d8%a8-%d9%85/,محصول لاستیک ایران یاسا مدل 110/70/16 گل کارن مناسب موتور سیکلت های هیوسانگ و طرح هارلی از برند ایران یاسا با ویژگی‌های 110 میلی متر برای لاستیک موتور سیکلت طراحی شده.,"[""110 میلی متر""]","[{""label"": ""پهنا"", ""value"": ""110 میلی متر""}]","[{""label"": ""پهنا"", ""value"": ""110 میلی متر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/02/110-70-13yasa-100x100.jpg
5e30886fe4792146f4e03ddbfb476136,بوت موتورسواری RACE RIDER مدل PINK مناسب برای بانوان,نامشخص,لوازم جانبی موتورسیکلت,"7,300,000تومان",7300000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%a8%d9%88%d8%aa-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%d9%88%d8%a7%d8%b1%db%8c-%d8%b2%d9%86%d8%a7%d9%86%d9%87-race-rider-%d9%85%d8%af%d9%84-pink/,محصول بوت موتورسواری RACE RIDER مدل PINK مناسب برای بانوان از برند نامشخص با ویژگی‌های بوت موتور سواری زنانه برای لوازم جانبی موتورسیکلت طراحی شده.,"[""بوت موتور سواری زنانه""]","[{""label"": ""سبک"", ""value"": ""بوت موتور سواری زنانه""}]","[{""label"": ""سبک"", ""value"": ""بوت موتور سواری زنانه""}]","[{""size"": ""39"", ""stock"": ""1 عدد در انبار"", ""price"": ""7,300,000تومان"", ""price_numeric"": 7300000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""38"", ""stock"": ""1 عدد در انبار"", ""price"": ""7,300,000تومان"", ""price_numeric"": 7300000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/boot-zanrider2-100x100.jpg
2af858a686f6eec61a24434a2341cecc,لاستیک موتورسیکلت میتاس سایز 110/70/16,نامشخص,لاستیک موتور سیکلت,"7,700,000تومان",7700000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d9%85%db%8c%d8%aa%d8%a7%d8%b3-%d8%b3%d8%a7%db%8c%d8%b2-110-70-16/,محصول لاستیک موتورسیکلت میتاس سایز 110/70/16 از برند نامشخص با ویژگی‌های شهری چهارفصل برای لاستیک موتور سیکلت طراحی شده.,"[""شهری چهارفصل""]","[{""label"": ""سبک"", ""value"": ""شهری چهارفصل""}]","[{""label"": ""سبک"", ""value"": ""شهری چهارفصل""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/11/MITAS-120-80-16-100x100.jpg
f44c7fb648b66a4eddd9be03e9d43012,کلاه کاسکت فک ثابت ORIGIN مدل STRADA BLACK-ORANGE,نامشخص,کلاه کاسکت,"7,500,000تومان",7500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a7%d9%88%d8%b1%db%8c%d8%ac%db%8c%d9%86-%d9%85%d8%af%d9%84-strada-blk-orange/,محصول کلاه کاسکت فک ثابت ORIGIN مدل STRADA BLACK-ORANGE از برند نامشخص با ویژگی‌های فک ثابت، درون شهری و برون شهری برای کلاه کاسکت طراحی شده.,"[""شهری"", ""فک ثابت"", ""فک ثابت، درون شهری و برون شهری""]","[{""label"": ""سبک"", ""value"": ""فک ثابت، درون شهری و برون شهری""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت، درون شهری و برون شهری""}]","[{""size"": ""L"", ""stock"": ""5 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""5 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/97d38b-100x100.jpg
15b16a26a9d4cbc887f082b8e32c4122,اسپری محافظ زنجیر موتور سیکلت دوپلی کالر مدل 3M9,نامشخص,لوازم جانبی موتورسیکلت,"185,000تومان",185000.0,زیر ۵ میلیون,20 عدد در انبار,https://starcyclet.com/%d8%a7%d8%b3%d9%be%d8%b1%db%8c-%d9%85%d8%ad%d8%a7%d9%81%d8%b8-%d8%b2%d9%86%d8%ac%db%8c%d8%b1-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d8%af%d9%88%d9%be%d9%84%db%8c-%da%a9%d8%a7/,محصول اسپری محافظ زنجیر موتور سیکلت دوپلی کالر مدل 3M9 از برند نامشخص با ویژگی‌های 400 میلی لیتر برای لوازم جانبی موتورسیکلت طراحی شده.,"[""400 میلی لیتر""]","[{""label"": ""حجم"", ""value"": ""400 میلی لیتر""}]","[{""label"": ""حجم"", ""value"": ""400 میلی لیتر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/05/456730-100x100.jpg
37fa045c67bed5966bb58f7ff73fa114,چراغ راهنما باکس و کمک موتورسیکلت مدل LED,نامشخص,باکس موتور سیکلت,"400,000تومان",400000.0,زیر ۵ میلیون,1 عدد در انبار,https://starcyclet.com/%da%86%d8%b1%d8%a7%d8%ba-%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7-%d8%a8%d8%a7%da%a9%d8%b3-%d9%88-%da%a9%d9%85%da%a9-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d9%85%d8%af%d9%84-led/,محصول چراغ راهنما باکس و کمک موتورسیکلت مدل LED از برند نامشخص با ویژگی‌های باکس موتورسیکلت و کمک برای باکس موتور سیکلت طراحی شده.,"[""باکس موتورسیکلت و کمک""]","[{""label"": ""مناسب برای"", ""value"": ""باکس موتورسیکلت و کمک""}]","[{""label"": ""مناسب برای"", ""value"": ""باکس موتورسیکلت و کمک""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/rahnma-box-100x100.jpg
9c2f398c34a64fa953bc03454730e244,پروتکشن موتورسیکلت فلاپ دار و ریس مدل YAMAHA,نامشخص,پروتکشن موتور سیکلت,"1,400,000تومان",1400000.0,زیر ۵ میلیون,1 عدد در انبار,https://starcyclet.com/%d9%be%d8%b1%d9%88%d8%aa%da%a9%d8%b4%d9%86-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d9%81%d9%84%d8%a7%d9%be-%d8%af%d8%a7%d8%b1-%d9%88-%d8%b1%db%8c%d8%b3-%d9%85%d8%af%d9%84-yamaha/,محصول پروتکشن موتورسیکلت فلاپ دار و ریس مدل YAMAHA از برند نامشخص با ویژگی‌های 400 گرم برای پروتکشن موتور سیکلت طراحی شده.,"[""400 گرم""]","[{""label"": ""وزن"", ""value"": ""400 گرم""}]","[{""label"": ""وزن"", ""value"": ""400 گرم""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/PROTECTIO-YAMHA-100x100.jpg
36093e7da3a4f0b07a90c4d1c6cfccc0,تایر موتورسیکلت ایران یاسا مدل 10-350 مناسب برای موتور های اسکوتر (فیدل ،کاوان و …),ایران یاسا,لاستیک موتور سیکلت,"1,340,000تومان",1340000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d8%aa%d8%a7%db%8c%d8%b1-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%db%8c%d8%a7%d8%b3%d8%a7-%d9%85%d8%af%d9%84-10-350-%da%a9%d8%af-p1/,"محصول تایر موتورسیکلت ایران یاسا مدل 10-350 مناسب برای موتور های اسکوتر (فیدل ،کاوان و …) از برند ایران یاسا با ویژگی‌های جاده‌ای , اسکوتر برای لاستیک موتور سیکلت طراحی شده.","[""جاده‌ای , اسکوتر""]","[{""label"": ""مناسب برای"", ""value"": ""جاده‌ای , اسکوتر""}]","[{""label"": ""مناسب برای"", ""value"": ""جاده‌ای , اسکوتر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/05/9f6b6f-100x100.jpg
685989214affe91b80cc10ccb4ade84b,کلاه کاسکت ثابت SOMAN مدل975 GLOSS-WHITE,Soman,کلاه کاسکت,"9,400,000تومان",9400000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-%d8%b3%d9%88%d9%85%d8%a7%d9%86-975-%d9%85%d8%af%d9%84-gloss-white/,محصول کلاه کاسکت ثابت SOMAN مدل975 GLOSS-WHITE از برند Soman با ویژگی‌های فک ثابت شهری برای کلاه کاسکت طراحی شده.,"[""Soman"", ""شهری"", ""فک ثابت شهری"", ""فک ثابت""]","[{""label"": ""سبک"", ""value"": ""فک ثابت شهری""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت شهری""}]","[{""size"": ""L"", ""stock"": ""3 عدد در انبار"", ""price"": ""9,400,000تومان"", ""price_numeric"": 9400000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""3 عدد در انبار"", ""price"": ""9,400,000تومان"", ""price_numeric"": 9400000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""3 عدد در انبار"", ""price"": ""9,400,000تومان"", ""price_numeric"": 9400000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/02/smn-9775wht1-100x100.jpg
be84d8b8d756737c6464ba976087a7e2,کلاه کاسکت ادونچری JUST ONE مدل J34 WHITE-FLUO-YELLOW-BLACK,Just one,کلاه کاسکت,"9,500,000تومان",9500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-just-one-j34-yellow/,محصول کلاه کاسکت ادونچری JUST ONE مدل J34 WHITE-FLUO-YELLOW-BLACK از برند Just one با ویژگی‌های کلاه کاسکت فک ثابت ادونچری برای کلاه کاسکت طراحی شده.,"[""فک ثابت"", ""کلاه کاسکت فک ثابت ادونچری"", ""ادونچری"", ""Just one""]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت ادونچری""}]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت ادونچری""}]","[{""size"": ""M"", ""stock"": ""5 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""5 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""5 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""5 عدد در انبار"", ""price"": ""9,500,000تومان"", ""price_numeric"": 9500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/07/cdc7c3-100x100.jpg
4a02e9a15f8a8bd919b09a517cf692a1,کلاه کاسکت فک ثابت SMK تایفون مدل (MA235) RD1,Smk,کلاه کاسکت,"9,200,000تومان",9200000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-smk-%d8%aa%d8%a7%db%8c%d9%81%d9%88%d9%86-ma235-rd1/,"محصول کلاه کاسکت فک ثابت SMK تایفون مدل (MA235) RD1 از برند Smk با ویژگی‌های فک ثابت, درون شهری, ریسینگ برای کلاه کاسکت طراحی شده.","[""فک ثابت, درون شهری, ریسینگ"", ""شهری"", ""Smk"", ""فک ثابت""]","[{""label"": ""سبک"", ""value"": ""فک ثابت, درون شهری, ریسینگ""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت, درون شهری, ریسینگ""}]","[{""size"": ""L"", ""stock"": ""8 عدد در انبار"", ""price"": ""9,200,000تومان"", ""price_numeric"": 9200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""9 عدد در انبار"", ""price"": ""9,200,000تومان"", ""price_numeric"": 9200000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/06/8ddb36-100x100.jpg
119ee89ebc9b6f1041d9f9caad203669,بوت کراسی لولادار SCOYCO مدل MBM004 ORANGE,Scoyco,لوازم جانبی موتورسیکلت,"24,500,000تومان",24500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%a8%d9%88%d8%aa-%da%a9%d8%b1%d8%a7%d8%b3%db%8c-scoyco-%d9%85%d8%af%d9%84-mbm004_orange/,محصول بوت کراسی لولادار SCOYCO مدل MBM004 ORANGE از برند Scoyco با ویژگی‌های بوت بلند کراسی و اندرو برای لوازم جانبی موتورسیکلت طراحی شده.,"[""کراسی"", ""Scoyco"", ""بوت بلند کراسی و اندرو""]","[{""label"": ""سبک"", ""value"": ""بوت بلند کراسی و اندرو""}]","[{""label"": ""سبک"", ""value"": ""بوت بلند کراسی و اندرو""}]","[{""size"": ""45"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,500,000تومان"", ""price_numeric"": 24500000, ""budget_range"": ""بیش از ۲۰ میلیون""}, {""size"": ""44"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,500,000تومان"", ""price_numeric"": 24500000, ""budget_range"": ""بیش از ۲۰ میلیون""}, {""size"": ""43"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,500,000تومان"", ""price_numeric"": 24500000, ""budget_range"": ""بیش از ۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/02/SCOYCOMBM004ORG4-100x100.jpg
0073eefca15bfd0d217f44ffec1619c8,کلاه کاسکت فک متحرک LAZER مدل SHINE BLACK,Lazer,کلاه کاسکت,"8,200,000تومان",8200000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-lazer-%d9%85%d8%af%d9%84-shine-black/,"محصول کلاه کاسکت فک متحرک LAZER مدل SHINE BLACK از برند Lazer با ویژگی‌های اسپرت , فک متحرک برای کلاه کاسکت طراحی شده.","[""اسپرت"", ""Lazer"", ""فک متحرک"", ""اسپرت , فک متحرک""]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک متحرک""}]","[{""size"": ""L"", ""stock"": ""5 عدد در انبار"", ""price"": ""8,200,000تومان"", ""price_numeric"": 8200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""5 عدد در انبار"", ""price"": ""8,200,000تومان"", ""price_numeric"": 8200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""M"", ""stock"": ""5 عدد در انبار"", ""price"": ""8,200,000تومان"", ""price_numeric"": 8200000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/12/LAZER-BLACK2-100x100.jpg
b07b69684d411693e6947091f263057d,لاستیک موتورسیکلت عقب میتاس سایز 200/55/17,نامشخص,لاستیک موتور سیکلت,"17,400,000تومان",17400000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d9%85%db%8c%d8%aa%d8%a7%d8%b3-200/,محصول لاستیک موتورسیکلت عقب میتاس سایز 200/55/17 از برند نامشخص با ویژگی‌های شهری چهارفصل برای لاستیک موتور سیکلت طراحی شده.,"[""شهری چهارفصل""]","[{""label"": ""سبک"", ""value"": ""شهری چهارفصل""}]","[{""label"": ""سبک"", ""value"": ""شهری چهارفصل""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/07/9ff152-100x100.jpg
ea8f802cc2c26c0ed0c0f05fb04f8799,کلاه کاسکت فک متحرک REDLINE مدل BRAIGHT-BLACK-Red-Warframe 960-9,Redline,کلاه کاسکت,"5,500,000تومان",5500000.0,۵-۱۰ میلیون,3 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-redline-%d9%85%d8%af%d9%84-braight-black-red-warframe-960-9/,محصول کلاه کاسکت فک متحرک REDLINE مدل BRAIGHT-BLACK-Red-Warframe 960-9 از برند Redline با ویژگی‌های فک متحرک شهری برای کلاه کاسکت طراحی شده.,"[""فک متحرک شهری"", ""فک متحرک"", ""شهری"", ""Redline""]","[{""label"": ""سبک"", ""value"": ""فک متحرک شهری""}]","[{""label"": ""سبک"", ""value"": ""فک متحرک شهری""}]","[{""size"": ""L"", ""stock"": ""3 عدد در انبار"", ""price"": ""5,500,000تومان"", ""price_numeric"": 5500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""3 عدد در انبار"", ""price"": ""5,500,000تومان"", ""price_numeric"": 5500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/06/redline-960f1-64x64.jpg
5c463266ada25364c920666b0d8b4a9b,دستکش پروتکشن‌دار NERVE مدل 1001 BLACK,نامشخص,پوشاک موتورسواری,"5,200,000تومان",5200000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%af%d8%b3%d8%aa%da%a9%d8%b4-%d9%be%d8%b1%d9%88%d8%aa%da%a9%d8%b4%d9%86%d8%af%d8%a7%d8%b1-nerve-%d9%85%d8%af%d9%84-1001-black/,محصول دستکش پروتکشن‌دار NERVE مدل 1001 BLACK از برند نامشخص با ویژگی‌های اسپرت پروتکشن دار برای پوشاک موتورسواری طراحی شده.,"[""اسپرت پروتکشن دار"", ""اسپرت""]","[{""label"": ""سبک"", ""value"": ""اسپرت پروتکشن دار""}]","[{""label"": ""سبک"", ""value"": ""اسپرت پروتکشن دار""}]","[{""size"": ""M"", ""stock"": ""1 عدد در انبار"", ""price"": ""5,200,000تومان"", ""price_numeric"": 5200000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/02/dskesh-nerveblack-100x100.jpg
a91dc701fd09cdc6f4e6541fdcfd9270,کلاه کاسکت فک ثابت SOMAN مدل SM958 SHINE-BLACK,Soman,کلاه کاسکت,"12,500,000تومان",12500000.0,بیش از ۱۰ میلیون,3 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d8%ab%d8%a7%d8%a8%d8%aa-soman-%d9%85%d8%af%d9%84-sm958-shine-black/,محصول کلاه کاسکت فک ثابت SOMAN مدل SM958 SHINE-BLACK از برند Soman با ویژگی‌های کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو برای کلاه کاسکت طراحی شده.,"[""Soman"", ""فک ثابت"", ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""}]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""}]","[{""size"": ""M"", ""stock"": ""3 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""L"", ""stock"": ""3 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XL"", ""stock"": ""3 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""3 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/05/SOMAN-958SHBLACK-64x64.jpg
6bfa1152c32475df6f96f475d0bed3b6,کلاه کاسکت فک متحرک rEDLINE مدل MATT-BLACK-Grey-Overture 960-6,Redline,کلاه کاسکت,"5,500,000تومان",5500000.0,۵-۱۰ میلیون,6 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-redline-%d9%85%d8%af%d9%84-matt-black-grey-overture-960-6/,محصول کلاه کاسکت فک متحرک rEDLINE مدل MATT-BLACK-Grey-Overture 960-6 از برند Redline با ویژگی‌های فک متحرک شهری برای کلاه کاسکت طراحی شده.,"[""فک متحرک شهری"", ""فک متحرک"", ""شهری"", ""Redline""]","[{""label"": ""سبک"", ""value"": ""فک متحرک شهری""}]","[{""label"": ""سبک"", ""value"": ""فک متحرک شهری""}]","[{""size"": ""L"", ""stock"": ""6 عدد در انبار"", ""price"": ""5,500,000تومان"", ""price_numeric"": 5500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""6 عدد در انبار"", ""price"": ""5,500,000تومان"", ""price_numeric"": 5500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/06/redline-960q1-64x64.jpg
83d1dc7c579645cc5fbb45a07e743ce8,پيراهن شلوار کراسي TIGER مدل BLUE GREEN,نامشخص,لوازم جانبی موتورسیکلت,"13,500,000تومان",13500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a8%d8%a7%d8%b3-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%d9%88%d8%a7%d8%b1%db%8c-%da%a9%d8%b1%d8%a7%d8%b3%db%8c-tiger-%d9%85%d8%af%d9%84-blue-team/,محصول پيراهن شلوار کراسي TIGER مدل BLUE GREEN از برند نامشخص با ویژگی‌های چین برای لوازم جانبی موتورسیکلت طراحی شده.,"[""چین""]","[{""label"": ""ساخت"", ""value"": ""چین""}]","[{""label"": ""ساخت"", ""value"": ""چین""}]","[{""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""13,500,000تومان"", ""price_numeric"": 13500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/04/tiger-crosetblu123-100x100.jpg
4220ad1eabcbcff87cb23bf1d48db262,کلاه کاسکت فک متحرک SOMAN مدل 955 VISION-BLUE-PURPLE,Soman,کلاه کاسکت,"7,700,000تومان",7700000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b3%d9%88%d9%85%d8%a7%d9%86-955-mix-colour/,محصول کلاه کاسکت فک متحرک SOMAN مدل 955 VISION-BLUE-PURPLE از برند Soman با ویژگی‌های فک متحرک برای کلاه کاسکت طراحی شده.,"[""Soman"", ""فک متحرک""]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""size"": ""L"", ""stock"": ""4 عدد در انبار"", ""price"": ""7,700,000تومان"", ""price_numeric"": 7700000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""4 عدد در انبار"", ""price"": ""7,700,000تومان"", ""price_numeric"": 7700000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""4 عدد در انبار"", ""price"": ""7,700,000تومان"", ""price_numeric"": 7700000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/751de6-100x100.jpg
832116b6ce65a26cd5cf554812c7c50a,کلاه کاسکت بتمنی HNJ مدل BLACK MATT,نامشخص,کلاه کاسکت,"7,000,000تومان",7000000.0,۵-۱۰ میلیون,7 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%a8%d8%aa%d9%85%d9%86%db%8c-hnj-%d9%85%d8%af%d9%84-black-matt/,محصول کلاه کاسکت بتمنی HNJ مدل BLACK MATT از برند نامشخص با ویژگی‌های مناسب برای استفاده‌های متنوع برای کلاه کاسکت طراحی شده.,[],"[{""label"": ""کاربرد"", ""value"": ""مناسب برای استفاده‌های متنوع""}]","[{""label"": ""کاربرد"", ""value"": ""مناسب برای استفاده‌های متنوع""}]",[],
f9a544335026ab22b5e7fae635963461,عينک کراسي مدل 300 مناسب انواع کلاه کاسکت کراس GREEN-ORANGE,نامشخص,لوازم کلاه کاسکت,"550,000تومان",550000.0,زیر ۵ میلیون,1 عدد در انبار,https://starcyclet.com/%d8%b9%db%8c%d9%86%da%a9-%da%a9%d8%b1%d8%a7%d8%b3%db%8c-%d9%85%d8%af%d9%84-sand/,محصول عينک کراسي مدل 300 مناسب انواع کلاه کاسکت کراس GREEN-ORANGE از برند نامشخص با ویژگی‌های دودی برای کلاه کاسکت طراحی شده.,"[""دودی""]","[{""label"": ""رنگ لنز"", ""value"": ""دودی""}]","[{""label"": ""رنگ لنز"", ""value"": ""دودی""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/04/EIINKA007-100x100.jpg
